4.29 0.049200294 -0.457254677 -0.468161534 0.656260413
4.30 0.059344229 -0.456225882 -0.468283147 0.656470029
4.31 0.069461385 -0.454976358 -0.468394253 0.656674612
4.32 0.079546860 -0.453506803 -0.468494828 0.656874057
4.33 0.089595768 -0.451818023 -0.468584853 0.657068255
4.34 0.099603244 -0.449910932 -0.468664314 0.657257097
4.35 0.109564444 -0.447786545 -0.468733204 0.657440471
4.36 0.119474549 -0.445445988 -0.468791517 0.657618265
4.37 0.129328767 -0.442890486 -0.468839256 0.657790362
4.38 0.139122336 -0.440121372 -0.468876427 0.657956647
4.39 0.148850523 -0.437140080 -0.468903042 0.658117004
4.40 0.158508630 -0.433948147 -0.468919119 0.658271312
4.41 0.168091997 -0.430547212 -0.468924679 0.658419452
4.42 0.177595999 -0.426939014 -0.468919749 0.658561304
4.43 0.187016053 -0.423125393 -0.468904362 0.658696746
4.44 0.196347619 -0.419108288 -0.468878554 0.658825655
4.45 0.205586201 -0.414889735 -0.468842369 0.658947908
4.46 0.214727352 -0.410471868 -0.468795853 0.659063382
4.47 0.223766672 -0.405856915 -0.468739060 0.659171954
4.48 0.232699812 -0.401047202 -0.468672045 0.659273499
4.49 0.241522479 -0.396045146 -0.468594872 0.659367894
4.50 0.250230433 -0.390853257 -0.468507608 0.659455015
4.51 0.258819493 -0.385474138 -0.468410324 0.659534739
4.52 0.267285536 -0.379910478 -0.468303098 0.659606944
4.53 0.275624503 -0.374165058 -0.468186010 0.659671507
4.54 0.283832395 -0.368240746 -0.468059149 0.659728309
4.55 0.291905282 -0.362140492 -0.467922604 0.659777230
4.56 0.299839298 -0.355867335 -0.467776471 0.659818151
4.57 0.307630647 -0.349424394 -0.467620852 0.659850956
4.58 0.315275607 -0.342814870 -0.467455850 0.659875530
4.59 0.322770523 -0.336042042 -0.467281575 0.659891760
4.60 0.330111819 -0.329109270 -0.467098141 0.659899537
4.61 0.337295994 -0.322019987 -0.466905667 0.659898751
4.62 0.344319623 -0.314777703 -0.466704275 0.659889298
4.63 0.351179363 -0.307385999 -0.466494091 0.659871074
